id,nome,contrib_open_source,programa_hobby,salario,sistema_operacional_id,pais_id,empresa_id
10431,respondent_10431,Yes,No,0.0,3,133,8
27247,respondent_27247,No,Yes,952.5,1,19,8
92967,respondent_92967,No,Yes,4545.33,2,51,3
73269,respondent_73269,No,Yes,33076.52,1,128,3
76835,respondent_76835,No,Yes,0.0,4,111,3
62693,respondent_62693,No,Yes,0.0,1,130,0
53631,respondent_53631,No,Yes,23812.5,4,130,2
14322,respondent_14322,No,No,0.0,2,128,8
95234,respondent_95234,No,Yes,0.0,3,42,1
98283,respondent_98283,No,Yes,0.0,3,50,8
18219,respondent_18219,No,Yes,0.0,4,74,0
64657,respondent_64657,Yes,Yes,15156.18,4,48,8
51248,respondent_51248,Yes,Yes,0.0,4,128,8
95425,respondent_95425,No,Yes,30162.5,4,130,3
61357,respondent_61357,No,Yes,26035.0,4,130,3
58322,respondent_58322,Yes,Yes,23314.98,2,42,3
46023,respondent_46023,No,No,20320.0,4,130,2
15532,respondent_15532,No,Yes,19118.58,4,42,2
47619,respondent_47619,Yes,Yes,38100.0,1,130,2
92048,respondent_92048,Yes,Yes,34278.57,2,7,0
42177,respondent_42177,No,Yes,0.0,4,82,3
66977,respondent_66977,No,Yes,10664.19,4,7,4
38221,respondent_38221,No,No,7414.26,1,100,6
59706,respondent_59706,Yes,Yes,0.0,2,130,2
17674,respondent_17674,No,No,28575.0,4,130,8
37583,respondent_37583,Yes,Yes,0.0,4,130,8
66479,respondent_66479,No,Yes,160655.0,2,130,2
3618,respondent_3618,No,Yes,107247.69,2,111,4
1289,respondent_1289,Yes,Yes,9437.37,4,100,2
36571,respondent_36571,No,Yes,179.07,2,50,1
64553,respondent_64553,Yes,No,30162.5,4,130,3
19591,respondent_19591,No,Yes,55880.0,2,130,0
75056,respondent_75056,Yes,Yes,0.0,3,130,8
57433,respondent_57433,Yes,Yes,62624.97,2,31,8
3890,respondent_3890,Yes,Yes,1341.12,3,50,3
51036,respondent_51036,Yes,Yes,9525.0,4,51,7
2498,respondent_2498,No,Yes,3048.0,4,126,4
11510,respondent_11510,Yes,Yes,15240.0,2,5,6
45250,respondent_45250,No,Yes,1714.5,4,123,3
700,respondent_700,No,No,14572.3,4,21,4
8362,respondent_8362,Yes,Yes,0.0,4,130,5
48880,respondent_48880,No,Yes,47625.0,2,130,8
61239,respondent_61239,No,Yes,0.0,2,9,6
80804,respondent_80804,No,Yes,41275.0,4,130,5
96437,respondent_96437,Yes,No,8946.52,2,50,4
28909,respondent_28909,Yes,Yes,0.0,3,128,2
98942,respondent_98942,Yes,Yes,0.0,3,17,4
1758,respondent_1758,Yes,Yes,21590.0,4,130,3
73891,respondent_73891,No,Yes,23812.5,2,130,4
87535,respondent_87535,No,Yes,9707.88,2,100,5
84459,respondent_84459,Yes,Yes,0.0,1,127,8
31193,respondent_31193,Yes,Yes,0.0,3,131,1
21516,respondent_21516,No,Yes,12146.6,4,86,4
596,respondent_596,Yes,No,15019.02,2,99,3
96121,respondent_96121,Yes,Yes,895.35,1,50,7
91228,respondent_91228,Yes,Yes,30797.5,4,130,2
22146,respondent_22146,No,Yes,0.0,4,130,2
10755,respondent_10755,No,Yes,0.0,4,77,8
75760,respondent_75760,Yes,No,28178.76,4,31,4
30536,respondent_30536,Yes,Yes,28575.0,2,130,4
94245,respondent_94245,Yes,No,0.0,1,130,8
1188,respondent_1188,No,Yes,2099.31,4,42,7
43761,respondent_43761,No,No,127013.97,1,128,3
53984,respondent_53984,Yes,Yes,0.0,4,81,4
19242,respondent_19242,No,Yes,33436.56,2,116,0
26977,respondent_26977,No,Yes,19429.1,2,40,0
48370,respondent_48370,Yes,Yes,0.0,3,50,8
99402,respondent_99402,No,Yes,0.0,4,55,7
100720,respondent_100720,Yes,Yes,5360.67,2,42,2
31958,respondent_31958,No,Yes,0.0,4,29,4
70482,respondent_70482,Yes,Yes,16503.33,4,82,4
79125,respondent_79125,Yes,Yes,46355.0,2,130,4
379,respondent_379,No,Yes,1432.56,2,74,7
90853,respondent_90853,Yes,Yes,219158.82,2,111,1
101341,respondent_101341,No,Yes,9509.76,4,99,3
59340,respondent_59340,No,Yes,6350.0,2,130,8
64325,respondent_64325,Yes,Yes,1866.9,1,42,4
2015,respondent_2015,No,No,0.0,3,126,8
91699,respondent_91699,Yes,Yes,11466.51,1,128,3
77507,respondent_77507,No,No,7840.98,4,94,3
14793,respondent_14793,No,Yes,28575.0,4,130,6
92063,respondent_92063,No,No,0.0,4,27,7
12993,respondent_12993,Yes,No,4229.1,4,52,0
96345,respondent_96345,Yes,Yes,27589.16,1,42,4
55358,respondent_55358,Yes,Yes,47873.29,4,13,8
97458,respondent_97458,No,No,26193.75,2,130,8
32226,respondent_32226,No,Yes,191181.99,4,40,3
97243,respondent_97243,Yes,Yes,57150.0,2,130,8
64023,respondent_64023,Yes,Yes,1562.1,1,51,7
20618,respondent_20618,No,Yes,27622.5,4,130,0
10011,respondent_10011,No,Yes,5943.6,4,17,0
29194,respondent_29194,No,Yes,0.0,3,109,8
42055,respondent_42055,No,Yes,15081.25,1,130,4
50481,respondent_50481,No,Yes,174642.78,4,128,4
28708,respondent_28708,No,No,20955.0,4,130,0
44944,respondent_44944,No,No,0.0,4,47,2
90307,respondent_90307,No,Yes,635000.0,4,130,8
45403,respondent_45403,Yes,Yes,32640.91,1,56,4
29120,respondent_29120,No,No,33337.5,4,130,0
26689,respondent_26689,Yes,Yes,39687.5,4,130,2
6244,respondent_6244,Yes,No,36512.5,4,130,3
100275,respondent_100275,Yes,Yes,317500.0,1,116,7
9711,respondent_9711,Yes,Yes,3564.89,4,115,0
3971,respondent_3971,No,Yes,0.0,1,39,3
79957,respondent_79957,No,Yes,16668.75,3,130,4
44194,respondent_44194,Yes,Yes,11045.19,4,21,7
78295,respondent_78295,No,No,52387.5,4,130,6
68129,respondent_68129,No,No,24447.5,2,130,1
92249,respondent_92249,No,Yes,23314.98,2,42,6
20316,respondent_20316,No,No,3729.99,4,42,3
27933,respondent_27933,No,Yes,20955.0,1,130,2
71572,respondent_71572,No,Yes,26987.5,4,130,4
18480,respondent_18480,Yes,Yes,0.0,1,5,0
11689,respondent_11689,Yes,No,0.0,2,2,8
39943,respondent_39943,No,Yes,0.0,2,100,2
83766,respondent_83766,No,Yes,3345.18,4,11,3
70805,respondent_70805,No,Yes,0.0,4,111,8
37878,respondent_37878,Yes,Yes,20478.75,4,130,2
80635,respondent_80635,No,Yes,22933.02,2,128,4
15796,respondent_15796,Yes,Yes,6217.29,1,111,3
44076,respondent_44076,Yes,Yes,2584.45,4,50,5
13383,respondent_13383,No,Yes,716.28,3,50,4
84316,respondent_84316,No,Yes,25534.94,4,128,4
84098,respondent_84098,Yes,Yes,23812.5,4,130,2
37561,respondent_37561,No,No,7265.67,4,5,1
63638,respondent_63638,No,Yes,0.0,4,100,6
5597,respondent_5597,No,Yes,0.0,2,50,8
4442,respondent_4442,Yes,Yes,1668.78,3,50,4
74648,respondent_74648,No,Yes,137598.15,4,128,5
72498,respondent_72498,No,Yes,49212.5,4,130,2
35869,respondent_35869,Yes,Yes,0.0,3,123,8
31451,respondent_31451,No,Yes,0.0,3,42,3
18701,respondent_18701,No,No,0.0,4,21,2
90889,respondent_90889,Yes,Yes,0.0,3,50,1
83954,respondent_83954,No,Yes,0.0,4,93,1
48001,respondent_48001,No,Yes,0.0,3,130,8
2421,respondent_2421,Yes,No,0.0,2,50,3
18772,respondent_18772,No,No,28575.0,4,130,2
49750,respondent_49750,Yes,Yes,0.0,3,69,3
25433,respondent_25433,Yes,Yes,39687.5,1,130,3
62661,respondent_62661,Yes,Yes,13917.93,2,74,3
22971,respondent_22971,Yes,Yes,0.0,3,111,3
96141,respondent_96141,No,Yes,0.0,4,12,8
100534,respondent_100534,No,Yes,40640.0,4,130,3
49121,respondent_49121,No,No,22051.01,4,128,4
11442,respondent_11442,No,Yes,36512.5,2,130,5
24455,respondent_24455,Yes,Yes,1192.53,1,50,1
19554,respondent_19554,Yes,Yes,4473.26,4,50,4
11452,respondent_11452,Yes,Yes,4970.14,2,50,0
21569,respondent_21569,No,Yes,2331.72,4,104,4
94048,respondent_94048,No,Yes,4663.44,3,107,8
28442,respondent_28442,Yes,Yes,34290.0,1,130,3
45473,respondent_45473,Yes,Yes,0.0,3,70,6
52835,respondent_52835,No,Yes,0.0,3,5,8
27111,respondent_27111,Yes,No,0.0,3,52,8
76694,respondent_76694,No,Yes,0.0,2,83,8
59075,respondent_59075,Yes,Yes,40626.35,1,7,0
76342,respondent_76342,No,No,23964.9,3,55,3
57974,respondent_57974,No,Yes,8088.63,4,100,3
14013,respondent_14013,No,Yes,4762.5,1,132,4
61147,respondent_61147,No,Yes,243759.99,1,7,1
44046,respondent_44046,Yes,Yes,39687.5,2,130,3
39709,respondent_39709,Yes,Yes,27977.78,4,82,7
27788,respondent_27788,No,Yes,33020.0,4,130,3
7002,respondent_7002,No,No,0.0,4,42,4
82007,respondent_82007,Yes,Yes,38100.0,1,130,8
80543,respondent_80543,Yes,Yes,6957.06,1,48,3
4044,respondent_4044,Yes,Yes,44450.0,1,130,2
70401,respondent_70401,No,Yes,0.0,3,60,4
37318,respondent_37318,No,Yes,13521.69,4,82,4
96350,respondent_96350,No,Yes,0.0,1,50,8
89582,respondent_89582,Yes,Yes,0.0,3,130,3
86058,respondent_86058,No,Yes,4091.94,4,74,4
87152,respondent_87152,No,Yes,0.0,4,50,1
26771,respondent_26771,No,Yes,50515.52,2,54,8
95098,respondent_95098,No,Yes,19050.0,4,130,8
72124,respondent_72124,No,No,23703.6,2,42,3
56613,respondent_56613,No,No,0.0,4,130,2
97787,respondent_97787,No,Yes,2103.12,4,112,3
94205,respondent_94205,No,No,149214.84,4,54,2
21126,respondent_21126,No,Yes,2381.25,2,130,3
12464,respondent_12464,Yes,Yes,5964.24,2,50,4
100187,respondent_100187,No,Yes,5128.26,4,18,3
77880,respondent_77880,Yes,Yes,11205.21,1,94,2
65959,respondent_65959,No,Yes,163205.16,4,40,4
90290,respondent_90290,Yes,Yes,23812.5,2,130,3
1082,respondent_1082,Yes,Yes,0.0,2,123,8
56306,respondent_56306,Yes,Yes,0.0,3,123,1
77440,respondent_77440,No,No,47625.0,4,130,4
36713,respondent_36713,No,Yes,0.0,3,126,8
28254,respondent_28254,No,Yes,8774.43,4,48,0
52240,respondent_52240,No,Yes,635000.0,2,130,4
71378,respondent_71378,Yes,Yes,0.0,3,50,8
64708,respondent_64708,No,Yes,11430.0,4,130,2
24422,respondent_24422,Yes,Yes,6995.16,4,40,7
50038,respondent_50038,No,No,0.0,4,44,0
17219,respondent_17219,Yes,Yes,0.0,4,50,8
75105,respondent_75105,Yes,Yes,3429.64,4,50,2
68981,respondent_68981,No,Yes,0.0,3,99,4
71231,respondent_71231,No,No,1543.05,4,17,2
73653,respondent_73653,No,No,0.0,3,83,8
1170,respondent_1170,Yes,Yes,952.5,1,135,8
72254,respondent_72254,No,Yes,7840.98,1,94,8
59928,respondent_59928,Yes,Yes,46037.5,2,130,0
79651,respondent_79651,Yes,Yes,0.0,3,50,8
18543,respondent_18543,Yes,Yes,9795.51,4,23,4
32797,respondent_32797,No,Yes,25821.32,4,21,3
95792,respondent_95792,No,Yes,0.0,4,42,4
64789,respondent_64789,No,Yes,9940.61,1,50,5
75871,respondent_75871,No,Yes,9525.0,1,24,4
1684,respondent_1684,No,Yes,229830.63,4,109,3
96361,respondent_96361,No,Yes,0.0,3,100,7
68029,respondent_68029,No,Yes,6350.0,4,130,7
69361,respondent_69361,Yes,Yes,0.0,3,94,8
66250,respondent_66250,Yes,Yes,17486.31,2,111,3
69014,respondent_69014,No,No,0.0,4,130,2
32623,respondent_32623,No,Yes,0.0,2,100,8
98198,respondent_98198,Yes,Yes,0.0,1,7,8
50008,respondent_50008,Yes,No,0.0,4,55,4
88534,respondent_88534,No,Yes,0.0,3,50,4
60487,respondent_60487,Yes,Yes,7421.56,1,23,4
86592,respondent_86592,Yes,Yes,31750.0,4,77,8
803,respondent_803,No,Yes,144.78,1,50,8
24137,respondent_24137,Yes,Yes,0.0,3,130,8
59132,respondent_59132,No,No,0.0,3,54,8
91658,respondent_91658,Yes,Yes,20535.9,4,115,4
98888,respondent_98888,Yes,No,232.41,4,54,8
59790,respondent_59790,No,Yes,11658.6,4,40,8
8092,respondent_8092,No,Yes,0.0,4,52,4
78448,respondent_78448,No,No,18653.76,2,104,8
81768,respondent_81768,No,Yes,258992.37,1,7,1
39180,respondent_39180,Yes,Yes,0.0,1,50,2
19074,respondent_19074,Yes,Yes,0.0,1,51,8
11096,respondent_11096,No,Yes,2485.07,4,50,8
27568,respondent_27568,Yes,Yes,4473.26,2,50,3
43109,respondent_43109,No,Yes,34925.0,4,130,2
23555,respondent_23555,Yes,Yes,0.0,2,89,8
3000,respondent_3000,Yes,Yes,0.0,3,115,4
90782,respondent_90782,No,No,0.0,1,130,8
17432,respondent_17432,Yes,Yes,0.0,3,116,0
12033,respondent_12033,No,Yes,0.0,3,42,4
1823,respondent_1823,No,Yes,6054.09,2,123,4
96054,respondent_96054,No,No,26035.0,1,130,4
27785,respondent_27785,Yes,Yes,19429.1,2,42,4
6049,respondent_6049,No,Yes,25400.0,4,130,0
2013,respondent_2013,Yes,No,20516.85,4,36,3
4315,respondent_4315,No,No,15240.0,4,130,4
63584,respondent_63584,No,Yes,15339.38,2,21,8
14686,respondent_14686,Yes,Yes,16786.86,1,39,0
37308,respondent_37308,No,Yes,0.0,3,95,2
100669,respondent_100669,No,Yes,15240.0,1,130,7
21948,respondent_21948,Yes,Yes,0.0,3,21,7
60063,respondent_60063,Yes,Yes,31750.0,2,21,8
72442,respondent_72442,No,Yes,3695.7,4,94,2
54525,respondent_54525,Yes,Yes,14843.13,1,23,1
42236,respondent_42236,No,No,25400.0,4,130,6
90370,respondent_90370,Yes,Yes,0.0,4,17,3
45943,respondent_45943,No,Yes,0.0,4,42,0
27450,respondent_27450,Yes,No,10687.05,1,23,2
34285,respondent_34285,No,Yes,5939.79,4,94,4
86758,respondent_86758,Yes,Yes,13990.32,1,40,7
30195,respondent_30195,Yes,Yes,0.0,4,42,8
70563,respondent_70563,Yes,Yes,0.0,3,130,4
84689,respondent_84689,No,Yes,10725.15,4,82,4
48266,respondent_48266,No,Yes,40005.0,2,130,4
5519,respondent_5519,No,Yes,4255.77,1,94,6
23071,respondent_23071,Yes,Yes,3577.59,4,50,3
29187,respondent_29187,Yes,Yes,24480.52,2,42,2
13185,respondent_13185,Yes,Yes,9326.88,1,40,6
67886,respondent_67886,No,Yes,32067.5,4,130,5
35753,respondent_35753,Yes,Yes,57880.25,2,128,8
15253,respondent_15253,No,Yes,39691.95,2,128,2
99953,respondent_99953,No,Yes,0.0,3,42,5
40387,respondent_40387,No,No,8393.43,4,95,2
100840,respondent_100840,No,Yes,0.0,3,50,8
87636,respondent_87636,No,No,15875.0,4,130,6
75055,respondent_75055,Yes,Yes,21760.5,2,8,4
34313,respondent_34313,Yes,Yes,50165.0,2,130,3
64246,respondent_64246,Yes,Yes,2365.69,1,50,3
59702,respondent_59702,No,Yes,20452.4,4,21,8
99491,respondent_99491,No,Yes,15140.94,3,50,5
10299,respondent_10299,Yes,Yes,21907.5,4,130,0
49532,respondent_49532,Yes,Yes,8945.88,1,50,4
100288,respondent_100288,No,Yes,27940.0,4,130,6
1632,respondent_1632,No,Yes,333375.0,4,130,3
44028,respondent_44028,No,Yes,46037.5,4,130,5
39571,respondent_39571,Yes,Yes,46672.5,1,130,3
45935,respondent_45935,Yes,Yes,0.0,2,17,4
39912,respondent_39912,No,Yes,0.0,3,128,0
64427,respondent_64427,Yes,Yes,26987.5,4,130,2
84211,respondent_84211,Yes,Yes,18263.24,4,13,0
55578,respondent_55578,No,Yes,0.0,3,109,7
9435,respondent_9435,No,Yes,26987.5,2,130,3
14750,respondent_14750,Yes,Yes,19781.52,2,109,7
80828,respondent_80828,Yes,Yes,44450.0,2,130,0
22616,respondent_22616,No,Yes,0.0,2,111,8
100614,respondent_100614,Yes,Yes,15240.0,0,93,4
95035,respondent_95035,Yes,Yes,0.0,3,130,8
84244,respondent_84244,No,Yes,26987.5,2,130,3
80491,respondent_80491,Yes,Yes,0.0,4,130,0
37028,respondent_37028,Yes,Yes,0.0,3,89,3
50441,respondent_50441,No,No,31734.13,4,7,8
77381,respondent_77381,No,Yes,895.35,3,50,7
49741,respondent_49741,No,Yes,4754.88,1,115,7
20217,respondent_20217,No,Yes,11658.6,2,13,1
82236,respondent_82236,No,Yes,38100.0,4,130,7
50544,respondent_50544,No,Yes,23812.5,4,130,6
33108,respondent_33108,Yes,Yes,0.0,3,130,8
5448,respondent_5448,No,Yes,26987.5,2,130,3
52473,respondent_52473,Yes,Yes,13056.87,2,36,3
68903,respondent_68903,No,Yes,12496.8,1,42,4
99868,respondent_99868,No,Yes,30871.48,4,128,8
58713,respondent_58713,No,No,1123.95,4,93,5
1757,respondent_1757,No,No,25490.81,4,42,0
36452,respondent_36452,No,No,0.0,2,52,3
7069,respondent_7069,No,Yes,9326.88,4,82,3
90002,respondent_90002,No,Yes,4949.19,2,50,4
65780,respondent_65780,Yes,Yes,0.0,3,50,3
91286,respondent_91286,No,Yes,11025.51,2,128,7
14809,respondent_14809,Yes,No,11430.0,2,11,1
56609,respondent_56609,No,No,3175.0,3,34,7
74433,respondent_74433,No,Yes,20507.33,1,128,2
52333,respondent_52333,No,No,3699.51,1,52,7
20649,respondent_20649,Yes,No,50783.17,4,7,7
96544,respondent_96544,No,Yes,1905.0,2,81,8
9233,respondent_9233,No,Yes,15876.59,4,128,4
58592,respondent_58592,No,Yes,8964.93,4,94,3
98279,respondent_98279,No,Yes,1722.12,4,89,0
5395,respondent_5395,Yes,No,27976.83,4,68,8
82909,respondent_82909,Yes,Yes,7620.0,2,126,6
49054,respondent_49054,Yes,Yes,0.0,4,23,8
13412,respondent_13412,Yes,Yes,0.0,2,50,8
93305,respondent_93305,Yes,Yes,11658.6,4,42,7
25503,respondent_25503,No,Yes,933.45,3,82,8
15386,respondent_15386,No,Yes,15543.21,4,111,2
60768,respondent_60768,No,Yes,0.0,2,94,8
75031,respondent_75031,Yes,Yes,18854.42,2,18,3
6386,respondent_6386,No,Yes,0.0,3,44,8
80460,respondent_80460,No,Yes,6343.65,2,52,1
12569,respondent_12569,No,No,0.0,3,128,6
68185,respondent_68185,No,Yes,30309.19,4,42,2
91712,respondent_91712,Yes,Yes,6720.84,4,94,2
52775,respondent_52775,Yes,Yes,0.0,2,121,8
16671,respondent_16671,Yes,Yes,1969.77,2,50,4
69399,respondent_69399,No,Yes,38368.61,4,128,3
13832,respondent_13832,No,Yes,9326.88,2,107,7
10708,respondent_10708,Yes,Yes,18263.24,2,40,7
101546,respondent_101546,No,Yes,9525.0,2,130,7
23289,respondent_23289,No,Yes,0.0,1,99,0
18109,respondent_18109,Yes,Yes,16805.91,1,94,8
14217,respondent_14217,No,Yes,177191.67,1,40,7
62540,respondent_62540,No,Yes,14112.56,1,128,0
21328,respondent_21328,No,No,2377.44,1,17,6
28557,respondent_28557,Yes,Yes,8874.13,4,21,4
86951,respondent_86951,No,Yes,20452.4,2,21,4
79171,respondent_79171,No,No,2206.63,4,88,8
2455,respondent_2455,No,No,4754.88,4,17,0
85315,respondent_85315,No,Yes,11658.6,2,42,4
49756,respondent_49756,No,Yes,0.0,2,42,3
57314,respondent_57314,Yes,Yes,317500.0,2,86,4
69283,respondent_69283,Yes,Yes,8964.93,2,94,5
41543,respondent_41543,Yes,Yes,317500.0,4,21,8
52349,respondent_52349,No,No,0.0,3,50,7
30518,respondent_30518,No,Yes,12538.71,4,119,3
2218,respondent_2218,No,No,0.0,3,21,4
78775,respondent_78775,Yes,Yes,6958.33,1,50,0
93097,respondent_93097,Yes,Yes,3528.06,1,128,8
92384,respondent_92384,Yes,Yes,37574.22,2,31,2
16376,respondent_16376,No,No,13990.32,4,56,7
90880,respondent_90880,No,Yes,25400.0,2,130,3
17520,respondent_17520,Yes,Yes,29143.64,4,8,4
72596,respondent_72596,No,No,9525.0,1,130,1
98644,respondent_98644,Yes,Yes,27977.78,2,42,4
54364,respondent_54364,No,Yes,29210.0,4,130,4
81790,respondent_81790,No,Yes,6835.14,2,17,3
84147,respondent_84147,Yes,Yes,0.0,3,36,8
42287,respondent_42287,No,No,28841.7,1,105,3
21792,respondent_21792,No,No,0.0,4,50,8
52208,respondent_52208,Yes,Yes,0.0,3,7,3
294,respondent_294,No,Yes,4114.8,2,58,6
70058,respondent_70058,Yes,Yes,3070.86,4,74,7
42043,respondent_42043,No,No,23177.5,1,130,3
68961,respondent_68961,No,Yes,34925.0,4,130,3
88427,respondent_88427,No,Yes,0.0,3,134,8
9787,respondent_9787,No,Yes,36415.98,4,116,6
49704,respondent_49704,Yes,Yes,19050.0,4,130,2
73213,respondent_73213,No,Yes,0.0,4,128,0
44578,respondent_44578,No,Yes,4610.1,4,42,6
51808,respondent_51808,No,No,19076.67,4,47,3
89792,respondent_89792,Yes,No,19429.1,4,56,8
59526,respondent_59526,Yes,Yes,0.0,3,23,1
87313,respondent_87313,No,No,2358.39,4,100,4
91850,respondent_91850,No,Yes,26987.5,4,130,3
95342,respondent_95342,No,Yes,0.0,4,130,8
38373,respondent_38373,Yes,No,23008.91,2,21,8
30207,respondent_30207,No,No,19481.8,4,130,0
45057,respondent_45057,Yes,Yes,31211.52,1,55,2
74641,respondent_74641,Yes,Yes,6294.12,4,95,0
50815,respondent_50815,No,Yes,317500.0,4,128,8
831,respondent_831,No,No,0.0,3,94,4
50479,respondent_50479,Yes,Yes,21371.88,2,42,0
86835,respondent_86835,Yes,Yes,38100.0,4,130,8
4858,respondent_4858,No,Yes,925.83,2,50,4
9607,respondent_9607,Yes,Yes,0.0,3,99,3
51927,respondent_51927,No,Yes,3265.17,4,82,8
30928,respondent_30928,No,Yes,0.0,4,130,8
47069,respondent_47069,Yes,Yes,0.0,3,50,3
26635,respondent_26635,No,Yes,47625.0,2,130,4
53520,respondent_53520,No,Yes,0.0,3,81,8
14344,respondent_14344,Yes,Yes,22225.0,2,130,4
55952,respondent_55952,No,No,13989.05,4,40,0
99062,respondent_99062,Yes,Yes,7425.69,2,126,3
83944,respondent_83944,No,Yes,24765.0,4,130,8
92857,respondent_92857,Yes,Yes,30956.25,4,130,0
87302,respondent_87302,Yes,No,0.0,3,50,7
14080,respondent_14080,No,Yes,71570.85,4,50,2
82928,respondent_82928,No,Yes,34702.75,2,130,3
32161,respondent_32161,No,Yes,41966.83,4,29,8
41241,respondent_41241,Yes,Yes,7943.85,1,116,8
73166,respondent_73166,No,No,27463.75,4,130,3
10316,respondent_10316,Yes,Yes,18538.19,2,115,3
74699,respondent_74699,Yes,Yes,44450.0,2,130,4
79901,respondent_79901,Yes,Yes,18539.14,1,50,6
37483,respondent_37483,Yes,Yes,17486.31,2,54,3
7000,respondent_7000,Yes,Yes,25565.42,2,21,4
54396,respondent_54396,No,Yes,3729.99,1,95,7
66465,respondent_66465,Yes,Yes,22225.0,2,130,4
9877,respondent_9877,No,Yes,6198.87,4,89,1
94671,respondent_94671,No,No,15215.24,2,128,2
49149,respondent_49149,No,Yes,15628.62,4,30,7
81560,respondent_81560,Yes,Yes,46629.64,1,42,2
88228,respondent_88228,No,Yes,22860.0,4,130,0
30224,respondent_30224,Yes,Yes,41910.0,2,130,1
34237,respondent_34237,No,Yes,38100.0,1,130,1
55934,respondent_55934,No,Yes,22860.0,1,130,7
10047,respondent_10047,No,Yes,25400.0,2,130,1
27594,respondent_27594,Yes,Yes,0.0,4,22,8
16909,respondent_16909,Yes,Yes,0.0,3,128,8
37727,respondent_37727,No,Yes,0.0,3,123,4
84873,respondent_84873,Yes,Yes,0.0,3,130,6
19643,respondent_19643,No,No,381.0,4,56,8
87970,respondent_87970,Yes,Yes,0.0,3,50,4
28984,respondent_28984,No,No,3695.7,2,51,6
1949,respondent_1949,No,Yes,914.4,1,34,8
64465,respondent_64465,No,Yes,7620.0,2,22,5
91093,respondent_91093,Yes,Yes,30871.48,1,128,8
64062,respondent_64062,Yes,Yes,5128.26,4,40,7
92313,respondent_92313,No,Yes,0.0,4,128,7
10269,respondent_10269,Yes,Yes,10584.5,2,128,0
45042,respondent_45042,Yes,Yes,16703.04,1,18,1
91385,respondent_91385,No,Yes,0.0,1,104,8
13384,respondent_13384,Yes,No,30871.48,4,128,0
3065,respondent_3065,No,No,1855.47,4,126,0
51986,respondent_51986,Yes,Yes,0.0,2,50,7
2796,respondent_2796,Yes,Yes,5570.22,2,126,4
78817,respondent_78817,Yes,Yes,3810.0,4,60,3
86509,respondent_86509,No,No,21590.0,2,130,3
52539,respondent_52539,No,No,0.0,4,130,8
29376,respondent_29376,No,Yes,29589.73,4,31,4
40106,respondent_40106,No,Yes,2377.44,2,17,7
71872,respondent_71872,Yes,Yes,0.0,4,104,8
52424,respondent_52424,No,Yes,22225.0,2,130,8
2018,respondent_2018,Yes,Yes,0.0,2,23,4
26355,respondent_26355,No,Yes,0.0,4,50,6
51411,respondent_51411,No,Yes,10491.79,2,56,4
67873,respondent_67873,No,Yes,22860.0,4,130,0
1023,respondent_1023,Yes,Yes,0.0,2,11,1
63424,respondent_63424,No,No,41275.0,4,130,3
71698,respondent_71698,Yes,Yes,0.0,3,23,1
27234,respondent_27234,No,Yes,10725.15,1,8,7
49096,respondent_49096,No,Yes,19845.97,4,128,0
67476,respondent_67476,Yes,Yes,45402.5,2,130,1
62260,respondent_62260,No,No,25565.42,2,21,6
80497,respondent_80497,No,Yes,15543.21,2,82,8
46871,respondent_46871,No,No,28225.43,4,128,3
74756,respondent_74756,No,Yes,2137.09,1,50,4
14136,respondent_14136,Yes,Yes,14919.96,1,82,8
30063,respondent_30063,Yes,Yes,0.0,2,50,3
64927,respondent_64927,No,Yes,20637.5,4,130,1
82787,respondent_82787,Yes,No,26144.22,1,17,3
90792,respondent_90792,No,Yes,0.0,4,97,4
24347,respondent_24347,No,No,1783.08,4,17,1
4979,respondent_4979,No,Yes,13990.32,4,39,1
52175,respondent_52175,No,Yes,12573.0,2,99,4
12539,respondent_12539,No,Yes,208749.9,2,50,4
57362,respondent_57362,No,Yes,0.0,4,50,8
40881,respondent_40881,No,Yes,0.0,3,50,8
94469,respondent_94469,No,Yes,45561.25,4,130,5
84320,respondent_84320,No,Yes,28311.48,3,7,3
5668,respondent_5668,Yes,Yes,13056.87,4,42,8
25708,respondent_25708,Yes,Yes,41275.0,4,130,4
45757,respondent_45757,Yes,Yes,0.0,1,130,1
29357,respondent_29357,Yes,Yes,20805.78,4,130,5
46704,respondent_46704,No,No,15140.94,4,123,7
522,respondent_522,Yes,Yes,0.0,4,50,2
101438,respondent_101438,Yes,Yes,27200.54,1,40,5
77893,respondent_77893,No,Yes,1783.08,1,17,8
79252,respondent_79252,No,Yes,0.0,3,75,2
